campaignid,date,c1,c2,c3,ip,amount
4961,2017-05-13 09:08:00,572mowzp1i,,,173.169.41.91,0
4961,2017-05-13 09:08:02,572mowzp1i,,,107.77.90.26,0
5099,2017-05-13 09:08:02,0511,1hu3gtvka,,174.226.131.152,0
4961,2017-05-13 09:08:04,572mowzp1i,,,76.93.158.153,0
4961,2017-05-13 09:08:05,572mowzp1i,,,71.79.5.160,0
5099,2017-05-13 09:08:05,0511,1hu3gtvka,,69.68.132.249,0
4961,2017-05-13 09:08:06,572mowzp1i,,,71.68.228.184,0
4961,2017-05-13 09:08:07,572mowzp1i,,,67.251.10.66,0
5099,2017-05-13 09:08:07,0511,1hu3gtvka,,76.0.82.139,0
4961,2017-05-13 09:08:07,572mowzp1i,,,24.59.240.219,0
4961,2017-05-13 09:08:08,572mowzp1i,,,70.113.200.129,0
4961,2017-05-13 09:13:45,572mowzp1i,,,68.200.109.60,0
5099,2017-05-13 09:13:45,0511,1hu3gtvka,,184.7.174.53,0
5099,2017-05-13 09:13:45,0511,1hu3gtvka,,74.5.216.117,0
4961,2017-05-13 09:13:45,572mowzp1i,,,65.31.176.94,0
5099,2017-05-13 09:13:46,0511,1hu3gtvka,,74.4.67.196,0
4961,2017-05-13 09:13:47,572mowzp1i,,,45.47.121.84,0
5099,2017-05-13 09:13:48,0511,1hu3gtvka,,184.5.245.116,0
5099,2017-05-13 09:13:48,0511,1hu3gtvka,,184.2.72.135,0
4961,2017-05-13 09:13:49,572mowzp1i,,,67.241.243.129,0
4961,2017-05-13 09:13:50,572mowzp1i,,,65.33.123.39,0
4961,2017-05-13 09:13:52,572mowzp1i,,,72.128.204.67,0
4961,2017-05-13 09:13:52,572mowzp1i,,,107.10.143.106,0
4961,2017-05-13 09:18:41,572mowzp1i,,,174.109.142.113,0
5099,2017-05-13 09:18:41,0511,1hu3gtvka,,71.49.115.142,0
4961,2017-05-13 09:22:46,572mowzp1i,,,70.126.77.107,0
5099,2017-05-13 09:22:46,0511,1hu3gtvka,,76.3.27.247,0
4961,2017-05-13 09:22:46,572mowzp1i,,,24.27.97.220,0
5099,2017-05-13 09:22:47,0511,1hu3gtvka,,74.4.101.159,0
4961,2017-05-13 09:22:48,572mowzp1i,,,107.15.169.52,0
4961,2017-05-13 09:22:48,572mowzp1i,,,70.127.245.76,0
4961,2017-05-13 09:22:48,572mowzp1i,,,98.157.113.54,0
4961,2017-05-13 09:22:49,572mowzp1i,,,67.10.168.163,0
4961,2017-05-13 09:22:49,572mowzp1i,,,66.61.119.170,0
4961,2017-05-13 09:22:49,572mowzp1i,,,142.129.37.158,0
4961,2017-05-13 09:22:50,572mowzp1i,,,142.105.60.184,0
4961,2017-05-13 09:22:50,572mowzp1i,,,107.77.104.107,0
4961,2017-05-13 09:22:51,572mowzp1i,,,74.130.59.39,0
5099,2017-05-13 09:22:51,0511,1hu3gtvka,,71.49.117.72,0
5099,2017-05-13 09:22:52,0511,1hu3gtvka,,71.48.166.96,0
4961,2017-05-13 09:22:53,572mowzp1i,,,173.88.1.232,0
4961,2017-05-13 09:27:54,572mowzp1i,,,72.132.37.119,0
5099,2017-05-13 09:27:55,0511,1hu3gtvka,,65.40.230.86,0
4961,2017-05-13 09:27:57,572mowzp1i,,,173.94.213.197,0
4961,2017-05-13 09:27:58,572mowzp1i,,,72.230.185.149,0
5099,2017-05-13 09:27:58,0511,1hu3gtvka,,71.48.48.107,0
4961,2017-05-13 09:27:59,572mowzp1i,,,67.247.71.180,0
5099,2017-05-13 09:28:00,0511,1hu3gtvka,,71.51.192.209,0
5099,2017-05-13 09:28:00,0511,1hu3gtvka,,184.5.175.160,0
4961,2017-05-13 09:28:01,572mowzp1i,,,76.176.70.215,0
4961,2017-05-13 09:28:02,572mowzp1i,,,173.174.88.216,0
5099,2017-05-13 09:28:02,0511,1hu3gtvka,,68.84.30.209,0
4961,2017-05-13 09:33:55,572mowzp1i,,,104.33.183.158,0
4961,2017-05-13 09:33:56,572mowzp1i,,,162.196.53.79,0
4961,2017-05-13 09:33:57,572mowzp1i,,,174.102.153.213,0
4961,2017-05-13 09:33:58,572mowzp1i,,,96.254.199.114,0
5099,2017-05-13 09:33:58,0511,1hu3gtvka,,173.202.221.151,0
4961,2017-05-13 09:34:00,572mowzp1i,,,71.75.136.5,0
4961,2017-05-13 09:34:02,572mowzp1i,,,24.95.184.182,0
5099,2017-05-13 09:34:02,0511,1hu3gtvka,,162.104.87.178,0
4961,2017-05-13 09:34:03,572mowzp1i,,,104.137.23.137,0
24,2017-05-13 09:34:03,9fy6iwub,,,184.3.101.250,0.28
5099,2017-05-13 09:34:06,0511,1hu3gtvka,,71.52.230.234,0
5099,2017-05-13 09:34:05,0511,1hu3gtvka,,184.5.62.90,0
4961,2017-05-13 09:34:05,572mowzp1i,,,45.48.158.98,0
4961,2017-05-13 09:34:05,572mowzp1i,,,24.194.108.10,0
4961,2017-05-13 09:34:05,572mowzp1i,,,69.206.67.130,0
5099,2017-05-13 09:34:06,0511,1hu3gtvka,,67.235.66.210,0
5099,2017-05-13 09:34:07,0511,1hu3gtvka,,67.234.56.97,0
5099,2017-05-13 09:34:07,0511,1hu3gtvka,,71.50.49.16,0
4961,2017-05-13 09:38:22,572mowzp1i,,,67.249.134.57,0
4961,2017-05-13 09:38:23,572mowzp1i,,,45.47.51.166,0
4961,2017-05-13 09:38:23,572mowzp1i,,,68.200.59.114,0
4961,2017-05-13 09:38:24,572mowzp1i,,,70.126.8.146,0
5099,2017-05-13 09:38:24,0511,1hu3gtvka,,71.54.12.77,0
4961,2017-05-13 09:38:27,572mowzp1i,,,24.59.225.159,0
4961,2017-05-13 09:38:28,572mowzp1i,,,174.109.218.7,0
4961,2017-05-13 09:38:28,572mowzp1i,,,74.79.8.25,0
4961,2017-05-13 09:38:31,572mowzp1i,,,71.186.154.196,0
4961,2017-05-13 09:38:32,572mowzp1i,,,24.74.154.72,0
4961,2017-05-13 09:38:33,572mowzp1i,,,184.90.98.64,0
4961,2017-05-13 09:43:12,572mowzp1i,,,76.185.3.169,0
4961,2017-05-13 09:43:12,572mowzp1i,,,45.46.208.151,0
4961,2017-05-13 09:43:14,572mowzp1i,,,70.122.163.11,0
4961,2017-05-13 09:43:15,572mowzp1i,,,172.89.79.211,0
4961,2017-05-13 09:43:16,572mowzp1i,,,67.249.12.127,0
5099,2017-05-13 09:43:18,0511,1hu3gtvka,,70.196.6.118,0
4961,2017-05-13 09:43:20,572mowzp1i,,,104.173.22.103,0
4961,2017-05-13 09:43:20,572mowzp1i,,,74.141.35.9,0
5099,2017-05-13 09:43:20,0511,1hu3gtvka,,76.7.137.174,0
4961,2017-05-13 09:43:21,572mowzp1i,,,98.5.230.194,0
4961,2017-05-13 09:43:22,572mowzp1i,,,70.211.18.75,0
4961,2017-05-13 09:48:21,572mowzp1i,,,70.209.205.169,0
4961,2017-05-13 09:48:25,572mowzp1i,,,142.196.235.247,0
5099,2017-05-13 09:48:25,0511,1hu3gtvka,,69.68.72.32,0
4961,2017-05-13 09:48:26,572mowzp1i,,,104.175.229.94,0
4961,2017-05-13 09:48:26,572mowzp1i,,,98.30.83.131,0
4961,2017-05-13 09:48:27,572mowzp1i,,,104.138.252.138,0
4961,2017-05-13 09:48:30,572mowzp1i,,,70.92.5.115,0
5099,2017-05-13 09:48:32,0511,1hu3gtvka,,184.7.182.100,0
4961,2017-05-13 09:48:34,572mowzp1i,,,12.196.227.74,0
4961,2017-05-13 09:48:34,572mowzp1i,,,69.132.34.94,0
4961,2017-05-13 09:52:54,572mowzp1i,,,166.181.81.250,0
4961,2017-05-13 09:52:54,572mowzp1i,,,67.241.85.6,0
4961,2017-05-13 09:52:57,572mowzp1i,,,184.90.66.165,0
5099,2017-05-13 09:53:00,0511,1hu3gtvka,,184.2.69.183,0
5099,2017-05-13 09:53:00,0511,1hu3gtvka,,173.202.131.106,0
4961,2017-05-13 09:53:00,572mowzp1i,,,98.27.255.189,0
4961,2017-05-13 09:53:01,572mowzp1i,,,75.176.129.185,0
5099,2017-05-13 09:53:02,0511,1hu3gtvka,,71.37.200.73,0
4961,2017-05-13 09:53:04,572mowzp1i,,,142.197.217.217,0
4961,2017-05-13 09:53:05,572mowzp1i,,,98.15.227.247,0
4961,2017-05-13 09:53:05,572mowzp1i,,,173.174.134.222,0
5099,2017-05-13 09:58:39,0511,1hu3gtvka,,75.167.41.39,0
5099,2017-05-13 09:58:40,0511,1hu3gtvka,,71.211.24.237,0
4961,2017-05-13 09:58:40,572mowzp1i,,,76.92.175.103,0
4961,2017-05-13 09:58:42,572mowzp1i,,,174.233.131.138,0
4961,2017-05-13 09:58:43,572mowzp1i,,,72.185.19.218,0
5099,2017-05-13 09:58:43,0511,1hu3gtvka,,74.5.60.52,0
5099,2017-05-13 09:58:44,0511,1hu3gtvka,,76.4.122.60,0
4961,2017-05-13 09:58:43,572mowzp1i,,,172.58.21.213,0
4961,2017-05-13 09:58:45,572mowzp1i,,,65.26.208.209,0
4961,2017-05-13 09:58:45,572mowzp1i,,,50.152.158.211,0
4961,2017-05-13 09:58:46,572mowzp1i,,,67.53.250.130,0
5099,2017-05-13 09:58:50,0511,1hu3gtvka,,71.49.119.17,0
4961,2017-05-13 09:58:50,572mowzp1i,,,204.210.148.189,0
5099,2017-05-13 09:58:51,0511,1hu3gtvka,,75.166.60.99,0
5099,2017-05-13 09:58:51,0511,1hu3gtvka,,67.77.74.118,0
23,2017-05-13 10:02:52,81j63rfk,,,216.96.8.125,0.35
4961,2017-05-13 10:02:58,572mowzp1i,,,67.8.205.120,0
4961,2017-05-13 10:02:59,572mowzp1i,,,45.47.32.152,0
5099,2017-05-13 10:02:59,0511,1hu3gtvka,,174.197.5.54,0
4961,2017-05-13 10:02:59,572mowzp1i,,,174.134.137.251,0
4961,2017-05-13 10:03:00,572mowzp1i,,,174.193.161.132,0
5099,2017-05-13 10:03:00,0511,1hu3gtvka,,184.3.240.182,0
4961,2017-05-13 10:03:00,572mowzp1i,,,65.35.127.89,0
5099,2017-05-13 10:03:01,0511,1hu3gtvka,,71.0.212.75,0
5099,2017-05-13 10:15:34,0511,1hu3gtvka,,184.6.59.110,0
4961,2017-05-13 10:15:35,572mowzp1i,,,104.179.58.247,0
22,2017-05-13 10:15:36,56lc2kj,,,166.216.165.92,0.26
4961,2017-05-13 10:15:36,572mowzp1i,,,76.189.229.24,0
4961,2017-05-13 10:15:36,572mowzp1i,,,65.188.180.67,0
4961,2017-05-13 10:15:37,572mowzp1i,,,71.72.151.233,0
4961,2017-05-13 10:15:39,572mowzp1i,,,75.186.71.245,0
4961,2017-05-13 10:15:40,572mowzp1i,,,174.104.80.32,0
5099,2017-05-13 10:15:41,0511,1hu3gtvka,,184.158.56.3,0
4961,2017-05-13 10:15:41,572mowzp1i,,,76.91.240.204,0
4961,2017-05-13 10:15:42,572mowzp1i,,,72.189.101.167,0
5099,2017-05-13 10:15:42,0511,1hu3gtvka,,97.127.50.164,0
4961,2017-05-13 10:15:43,572mowzp1i,,,97.104.20.171,0
5099,2017-05-13 10:15:44,0511,1hu3gtvka,,184.156.32.38,0
4961,2017-05-13 10:15:44,572mowzp1i,,,96.58.91.172,0
5099,2017-05-13 10:15:46,0511,1hu3gtvka,,75.167.130.78,0
5099,2017-05-13 10:15:46,0511,1hu3gtvka,,71.213.101.165,0
4961,2017-05-13 10:15:46,572mowzp1i,,,74.79.72.249,0
4961,2017-05-13 10:15:47,572mowzp1i,,,76.178.251.158,0
4961,2017-05-13 10:15:48,572mowzp1i,,,24.33.232.196,0
4961,2017-05-13 10:15:48,572mowzp1i,,,74.76.46.221,0
5099,2017-05-13 10:15:51,0511,1hu3gtvka,,162.104.28.88,0
5099,2017-05-13 10:15:51,0511,1hu3gtvka,,71.213.224.145,0
5099,2017-05-13 10:15:53,0511,1hu3gtvka,,67.236.76.255,0
5099,2017-05-13 10:15:56,0511,1hu3gtvka,,67.235.210.11,0
4961,2017-05-13 10:15:56,572mowzp1i,,,45.36.205.10,0
23,2017-05-13 10:15:57,82qaxdl7r,,,47.23.99.148,0.35
4961,2017-05-13 10:18:27,572mowzp1i,,,72.129.145.126,0
5099,2017-05-13 10:18:31,0511,1hu3gtvka,,184.5.27.29,0
4961,2017-05-13 10:18:32,572mowzp1i,,,184.89.95.66,0
4961,2017-05-13 10:18:35,572mowzp1i,,,184.90.66.176,0
5099,2017-05-13 10:18:36,0511,1hu3gtvka,,184.6.37.0,0
4961,2017-05-13 10:18:36,572mowzp1i,,,98.30.224.166,0
4961,2017-05-13 10:18:36,572mowzp1i,,,70.95.123.114,0
4961,2017-05-13 10:18:38,572mowzp1i,,,107.12.78.26,0
4961,2017-05-13 10:18:39,572mowzp1i,,,98.121.76.163,0
5099,2017-05-13 10:18:39,0511,1hu3gtvka,,207.30.129.106,0
5099,2017-05-13 10:29:47,0511,1hu3gtvka,,67.232.178.29,0
5099,2017-05-13 10:29:49,0511,1hu3gtvka,,65.100.22.118,0
4961,2017-05-13 10:29:52,572mowzp1i,,,66.66.164.104,0
4961,2017-05-13 10:29:53,572mowzp1i,,,24.210.233.205,0
5099,2017-05-13 10:29:53,0511,1hu3gtvka,,206.128.246.99,0
4961,2017-05-13 10:29:54,572mowzp1i,,,74.67.156.109,0
4961,2017-05-13 10:29:55,572mowzp1i,,,70.121.131.14,0
5099,2017-05-13 10:29:56,0511,1hu3gtvka,,71.3.232.7,0
4961,2017-05-13 10:29:57,572mowzp1i,,,172.75.204.207,0
4961,2017-05-13 10:29:58,572mowzp1i,,,104.139.39.47,0
4961,2017-05-13 10:29:59,572mowzp1i,,,71.68.123.93,0
5099,2017-05-13 10:30:00,0511,1hu3gtvka,,69.244.250.249,0
5099,2017-05-13 10:30:00,0511,1hu3gtvka,,75.173.119.103,0
4961,2017-05-13 10:30:03,572mowzp1i,,,70.127.213.143,0
5099,2017-05-13 10:30:04,0511,1hu3gtvka,,71.54.133.101,0
4961,2017-05-13 10:30:09,572mowzp1i,,,75.191.157.84,0
4961,2017-05-13 10:30:13,572mowzp1i,,,71.70.229.242,0
5099,2017-05-13 10:30:16,0511,1hu3gtvka,,76.6.5.181,0
5099,2017-05-13 10:30:17,0511,1hu3gtvka,,72.160.62.155,0
4961,2017-05-13 10:30:17,572mowzp1i,,,50.49.112.21,0
4961,2017-05-13 10:30:23,572mowzp1i,,,97.97.236.81,0
5099,2017-05-13 10:30:23,0511,1hu3gtvka,,184.99.233.190,0
4961,2017-05-13 10:30:25,572mowzp1i,,,98.144.168.215,0
4961,2017-05-13 10:32:59,572mowzp1i,,,97.103.147.1,0
4961,2017-05-13 10:33:01,572mowzp1i,,,174.107.169.52,0
4961,2017-05-13 10:33:02,572mowzp1i,,,104.137.46.3,0
4961,2017-05-13 10:33:04,572mowzp1i,,,97.104.17.87,0
24,2017-05-13 10:33:05,9fy6iwub,,,24.250.211.153,0.28
4961,2017-05-13 10:33:06,572mowzp1i,,,66.24.162.74,0
4961,2017-05-13 10:33:08,572mowzp1i,,,162.72.125.52,0
4961,2017-05-13 10:33:09,572mowzp1i,,,67.246.35.33,0
5099,2017-05-13 10:33:10,0511,1hu3gtvka,,76.4.144.42,0
4961,2017-05-13 10:33:10,572mowzp1i,,,68.205.10.28,0
4961,2017-05-13 10:33:10,572mowzp1i,,,65.29.155.198,0
5099,2017-05-13 10:33:11,0511,1hu3gtvka,,75.163.3.82,0
5099,2017-05-13 10:33:12,0511,1hu3gtvka,,75.121.67.23,0
5099,2017-05-13 10:37:51,0511,1hu3gtvka,,174.255.209.161,0
5099,2017-05-13 10:37:52,0511,1hu3gtvka,,67.235.101.7,0
5099,2017-05-13 10:37:52,0511,1hu3gtvka,,184.2.77.193,0
5099,2017-05-13 10:37:55,0511,1hu3gtvka,,71.212.236.72,0
23,2017-05-13 10:37:58,2d6kvm1y9e,,,174.28.1.249,0.35
5099,2017-05-13 10:38:04,0511,1hu3gtvka,,76.1.151.172,0
4961,2017-05-13 10:38:05,572mowzp1i,,,67.240.183.55,0
4961,2017-05-13 10:38:08,572mowzp1i,,,24.243.241.56,0
4961,2017-05-13 10:43:52,572mowzp1i,,,70.197.64.147,0
4961,2017-05-13 10:43:53,572mowzp1i,,,98.10.168.154,0
4961,2017-05-13 10:43:56,572mowzp1i,,,67.11.107.62,0
4961,2017-05-13 10:43:56,572mowzp1i,,,76.186.79.185,0
23,2017-05-13 10:43:59,1comwstxyu,,,208.102.210.79,0.35
4961,2017-05-13 10:44:00,572mowzp1i,,,172.88.133.93,0
4961,2017-05-13 10:44:00,572mowzp1i,,,65.28.165.111,0
4961,2017-05-13 10:44:01,572mowzp1i,,,76.182.140.161,0
4961,2017-05-13 10:44:04,572mowzp1i,,,98.10.136.148,0
4961,2017-05-13 10:44:06,572mowzp1i,,,67.246.127.59,0
4961,2017-05-13 10:44:07,572mowzp1i,,,76.188.196.89,0
4961,2017-05-13 10:44:08,572mowzp1i,,,174.193.131.94,0
4961,2017-05-13 10:47:53,572mowzp1i,,,72.230.71.17,0
4961,2017-05-13 10:47:54,572mowzp1i,,,174.110.252.248,0
5099,2017-05-13 10:47:55,0511,1hu3gtvka,,65.131.173.140,0
4961,2017-05-13 10:47:56,572mowzp1i,,,65.28.38.41,0
5099,2017-05-13 10:47:56,0511,1hu3gtvka,,98.125.217.231,0
4961,2017-05-13 10:48:00,572mowzp1i,,,173.92.104.179,0
5099,2017-05-13 10:48:05,0511,1hu3gtvka,,75.121.130.99,0
5099,2017-05-13 10:48:07,0511,1hu3gtvka,,76.5.28.194,0
4961,2017-05-13 10:53:14,572mowzp1i,,,72.133.42.1,0
4961,2017-05-13 10:53:16,572mowzp1i,,,50.89.203.245,0
4961,2017-05-13 10:53:16,572mowzp1i,,,75.187.98.168,0
5099,2017-05-13 10:53:17,0511,1hu3gtvka,,67.234.131.110,0
5099,2017-05-13 10:53:20,0511,1hu3gtvka,,67.77.79.232,0
4961,2017-05-13 10:53:21,572mowzp1i,,,66.69.38.11,0
4961,2017-05-13 10:53:22,572mowzp1i,,,76.188.158.146,0
4961,2017-05-13 10:58:40,572mowzp1i,,,98.144.239.33,0
5099,2017-05-13 10:58:47,0511,1hu3gtvka,,97.126.9.24,0
4961,2017-05-13 10:58:49,572mowzp1i,,,184.153.198.213,0
4961,2017-05-13 10:58:51,572mowzp1i,,,107.145.111.60,0
5099,2017-05-13 10:58:55,0511,1hu3gtvka,,71.209.234.161,0
4961,2017-05-13 10:58:56,572mowzp1i,,,174.194.23.13,0
4961,2017-05-13 11:03:12,572mowzp1i,,,66.87.136.242,0
4961,2017-05-13 11:03:13,572mowzp1i,,,98.145.153.115,0
4961,2017-05-13 11:03:16,572mowzp1i,,,74.67.68.209,0
5099,2017-05-13 11:03:17,0511,1hu3gtvka,,76.6.145.119,0
4961,2017-05-13 11:03:18,572mowzp1i,,,198.72.202.111,0
4961,2017-05-13 11:03:20,572mowzp1i,,,70.92.98.124,0
4961,2017-05-13 11:03:24,572mowzp1i,,,174.104.161.154,0
4961,2017-05-13 11:03:25,572mowzp1i,,,104.229.135.206,0
4961,2017-05-13 11:03:26,572mowzp1i,,,98.27.144.248,0
5099,2017-05-13 11:08:35,0511,1hu3gtvka,,99.194.155.133,0
5099,2017-05-13 11:08:36,0511,1hu3gtvka,,76.6.222.100,0
4961,2017-05-13 11:08:37,572mowzp1i,,,24.59.93.156,0
4961,2017-05-13 11:08:39,572mowzp1i,,,45.47.77.125,0
4961,2017-05-13 11:08:40,572mowzp1i,,,166.170.15.116,0
5099,2017-05-13 11:08:41,0511,1hu3gtvka,,71.222.29.195,0
4961,2017-05-13 11:08:41,572mowzp1i,,,174.111.52.119,0
4961,2017-05-13 11:08:41,572mowzp1i,,,68.203.8.24,0
4961,2017-05-13 11:08:43,572mowzp1i,,,173.88.15.0,0
4961,2017-05-13 11:08:46,572mowzp1i,,,65.32.104.158,0
4961,2017-05-13 11:08:49,572mowzp1i,,,76.173.65.3,0
4961,2017-05-13 11:08:49,572mowzp1i,,,75.187.90.58,0
5099,2017-05-13 11:18:38,0511,1hu3gtvka,,174.124.98.32,0
4961,2017-05-13 11:18:41,572mowzp1i,,,24.161.52.236,0
5099,2017-05-13 11:18:42,0511,1hu3gtvka,,70.196.9.228,0
4961,2017-05-13 11:19:00,572mowzp1i,,,71.76.138.179,0
4961,2017-05-13 11:19:04,572mowzp1i,,,104.162.46.143,0
4961,2017-05-13 11:19:09,572mowzp1i,,,65.32.176.191,0
5099,2017-05-13 11:19:09,0511,1hu3gtvka,,184.4.29.254,0
4961,2017-05-13 11:19:10,572mowzp1i,,,72.187.10.182,0
5099,2017-05-13 11:19:31,0511,1hu3gtvka,,73.194.196.152,0
4961,2017-05-13 11:19:37,572mowzp1i,,,96.59.214.49,0
4961,2017-05-13 11:19:41,572mowzp1i,,,107.145.26.67,0
5099,2017-05-13 11:19:43,0511,1hu3gtvka,,71.50.57.174,0
5099,2017-05-13 11:19:46,0511,1hu3gtvka,,184.0.116.123,0
5099,2017-05-13 11:19:58,0511,1hu3gtvka,,67.234.109.207,0
5099,2017-05-13 11:19:59,0511,1hu3gtvka,,184.7.96.198,0
4961,2017-05-13 11:20:06,572mowzp1i,,,75.115.5.12,0
5099,2017-05-13 11:20:10,0511,1hu3gtvka,,71.38.201.207,0
4961,2017-05-13 11:24:43,572mowzp1i,,,97.103.78.155,0
23,2017-05-13 11:24:45,82qaxdl7r,,,24.96.36.184,0.35
4961,2017-05-13 11:24:49,572mowzp1i,,,67.241.215.18,0
4961,2017-05-13 11:24:55,572mowzp1i,,,74.69.152.165,0
5099,2017-05-13 11:25:00,0511,1hu3gtvka,,67.232.194.97,0
5099,2017-05-13 11:25:03,0511,1hu3gtvka,,74.4.126.16,0
5099,2017-05-13 11:25:05,0511,1hu3gtvka,,76.1.241.9,0
4961,2017-05-13 11:25:06,572mowzp1i,,,45.47.124.36,0
4961,2017-05-13 11:25:09,572mowzp1i,,,72.185.28.115,0
4961,2017-05-13 11:28:38,572mowzp1i,,,75.189.72.76,0
4961,2017-05-13 11:28:41,572mowzp1i,,,45.47.67.66,0
4961,2017-05-13 11:28:46,572mowzp1i,,,172.115.60.89,0
4961,2017-05-13 11:28:51,572mowzp1i,,,75.185.150.109,0
4961,2017-05-13 11:29:05,572mowzp1i,,,174.233.4.178,0
5099,2017-05-13 11:33:19,0511,1hu3gtvka,,63.153.78.204,0
4961,2017-05-13 11:33:19,572mowzp1i,,,24.198.155.195,0
4961,2017-05-13 11:33:26,572mowzp1i,,,76.90.187.123,0
4961,2017-05-13 11:33:26,572mowzp1i,,,66.87.108.251,0
4961,2017-05-13 11:38:23,572mowzp1i,,,65.191.204.84,0
4961,2017-05-13 11:38:24,572mowzp1i,,,65.29.76.43,0
4961,2017-05-13 11:38:27,572mowzp1i,,,174.228.129.25,0
4961,2017-05-13 11:38:28,572mowzp1i,,,45.47.232.42,0
4961,2017-05-13 11:38:29,572mowzp1i,,,65.191.69.246,0
4961,2017-05-13 11:38:30,572mowzp1i,,,107.220.133.56,0
4961,2017-05-13 11:38:30,572mowzp1i,,,75.189.67.247,0
4961,2017-05-13 11:38:33,572mowzp1i,,,70.127.185.94,0
4961,2017-05-13 11:38:34,572mowzp1i,,,104.4.99.3,0
4961,2017-05-13 11:38:37,572mowzp1i,,,24.211.33.157,0
5099,2017-05-13 11:50:14,0511,1hu3gtvka,,67.234.182.47,0
4961,2017-05-13 11:50:14,572mowzp1i,,,172.115.95.126,0
4961,2017-05-13 11:50:17,572mowzp1i,,,67.246.20.112,0
4961,2017-05-13 11:50:21,572mowzp1i,,,174.107.224.236,0
4961,2017-05-13 11:50:21,572mowzp1i,,,71.90.250.14,0
23,2017-05-13 11:50:22,82qaxdl7r,,,104.35.136.240,0.35
4961,2017-05-13 11:50:23,572mowzp1i,,,67.249.19.121,0
4961,2017-05-13 11:50:23,572mowzp1i,,,71.70.169.15,0
5099,2017-05-13 11:50:35,0511,1hu3gtvka,,162.104.179.159,0
5099,2017-05-13 11:50:37,0511,1hu3gtvka,,174.193.158.16,0
4961,2017-05-13 11:50:37,572mowzp1i,,,69.207.205.41,0
5099,2017-05-13 11:50:38,0511,1hu3gtvka,,174.255.196.59,0
5099,2017-05-13 11:50:39,0511,1hu3gtvka,,184.7.130.106,0
4961,2017-05-13 11:52:50,572mowzp1i,,,174.227.128.139,0
4961,2017-05-13 11:52:51,572mowzp1i,,,67.252.11.115,0
4961,2017-05-13 11:52:52,572mowzp1i,,,76.167.51.119,0
5099,2017-05-13 11:52:54,0511,1hu3gtvka,,75.109.188.194,0
4961,2017-05-13 11:52:55,572mowzp1i,,,24.165.208.237,0
4961,2017-05-13 11:52:55,572mowzp1i,,,24.211.208.229,0
5099,2017-05-13 11:52:57,0511,1hu3gtvka,,71.53.27.154,0
5099,2017-05-13 11:52:58,0511,1hu3gtvka,,71.3.49.248,0
5099,2017-05-13 11:52:58,0511,1hu3gtvka,,71.53.16.191,0
4961,2017-05-13 11:52:58,572mowzp1i,,,142.196.21.69,0
4961,2017-05-13 11:58:43,572mowzp1i,,,97.106.89.6,0
4961,2017-05-13 11:58:46,572mowzp1i,,,70.62.46.6,0
4961,2017-05-13 11:58:50,572mowzp1i,,,72.227.156.207,0
4961,2017-05-13 11:58:50,572mowzp1i,,,104.137.55.25,0
4961,2017-05-13 12:02:46,572mowzp1i,,,66.91.178.57,0
5099,2017-05-13 12:02:50,0511,1hu3gtvka,,71.3.25.168,0
5099,2017-05-13 12:02:51,0511,1hu3gtvka,,107.72.164.108,0
4961,2017-05-13 12:02:55,572mowzp1i,,,65.190.134.220,0
5099,2017-05-13 12:08:52,0511,1hu3gtvka,,174.28.4.131,0
5099,2017-05-13 12:08:57,0511,1hu3gtvka,,66.86.52.241,0
4961,2017-05-13 12:08:57,572mowzp1i,,,142.196.5.17,0
4961,2017-05-13 12:08:58,572mowzp1i,,,208.54.32.158,0
5099,2017-05-13 12:08:59,0511,1hu3gtvka,,184.6.227.6,0
4961,2017-05-13 12:13:29,572mowzp1i,,,98.155.203.57,0
4961,2017-05-13 12:13:34,572mowzp1i,,,74.217.90.250,0
4961,2017-05-13 12:13:34,572mowzp1i,,,74.217.90.250,0
4961,2017-05-13 12:13:34,572mowzp1i,,,74.217.90.250,0
5099,2017-05-13 12:13:35,0511,1hu3gtvka,,71.49.46.177,0
5099,2017-05-13 12:13:38,0511,1hu3gtvka,,65.131.218.21,0
4961,2017-05-13 12:18:18,572mowzp1i,,,70.121.143.235,0
5099,2017-05-13 12:18:19,0511,1hu3gtvka,,184.5.37.6,0
4961,2017-05-13 12:18:21,572mowzp1i,,,24.27.47.112,0
4961,2017-05-13 12:18:23,572mowzp1i,,,76.91.174.83,0
4961,2017-05-13 12:18:23,572mowzp1i,,,172.101.125.95,0
5099,2017-05-13 12:18:25,0511,1hu3gtvka,,67.234.190.23,0
4961,2017-05-13 12:23:15,572mowzp1i,,,65.32.62.90,0
4961,2017-05-13 12:23:16,572mowzp1i,,,72.239.65.173,0
4961,2017-05-13 12:23:18,572mowzp1i,,,76.185.183.97,0
4961,2017-05-13 12:23:19,572mowzp1i,,,24.194.210.190,0
5099,2017-05-13 12:23:21,0511,1hu3gtvka,,166.137.136.65,0
4961,2017-05-13 12:23:22,572mowzp1i,,,24.194.50.180,0
4961,2017-05-13 12:23:22,572mowzp1i,,,65.190.209.217,0
4961,2017-05-13 12:23:26,572mowzp1i,,,66.91.126.62,0
4961,2017-05-13 12:23:26,572mowzp1i,,,104.136.82.233,0
4961,2017-05-13 12:23:26,572mowzp1i,,,67.245.223.199,0
4961,2017-05-13 12:23:27,572mowzp1i,,,107.145.142.77,0
4961,2017-05-13 12:23:28,572mowzp1i,,,75.86.202.207,0
4961,2017-05-13 12:34:13,572mowzp1i,,,173.174.178.74,0
